station_id,STATE_UT,DISTRICT,BLOCK,LATITUDE,LONGITUDE,DATE,WL_MBGL,year,delta_wl,min_wl,max_wl,GAVI,GAVI_CATEGORY,ALERT,critical_flag,critical_persist,ALERT_CONFIRMED,SUGGESTED_ACTION,ALERT_SEVERITY,is_stressed_station
Uttar Pradesh_26.2969_79.43,Uttar Pradesh,Jalaun,Kuthaund,26.29694,79.43,2018-01-31,3.3,2018,0.1999999999999997,3.0,4.6,81.25000000000001,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.2969_79.43,Uttar Pradesh,Jalaun,Kuthaund,26.29694,79.43,2019-01-31,3.2,2019,-0.0999999999999996,3.0,4.6,87.49999999999999,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.2969_79.43,Uttar Pradesh,Jalaun,Kuthaund,26.29694,79.43,2020-01-31,3.1,2020,-0.1,3.0,4.6,93.74999999999999,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.2969_79.43,Uttar Pradesh,Jalaun,Kuthaund,26.29694,79.43,2024-01-30,3.0,2024,-0.1,3.0,4.6,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2015-01-31,2.4,2015,,1.7,3.2,53.33333333333334,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2016-01-31,2.8,2016,0.3999999999999999,1.7,3.2,26.666666666666682,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2017-01-31,3.2,2017,0.4000000000000003,1.7,3.2,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2018-01-31,2.9,2018,-0.3000000000000002,1.7,3.2,20.000000000000018,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2019-01-31,2.7,2019,-0.1999999999999997,1.7,3.2,33.33333333333333,Stressed,DEPLETION_WARNING,0,2.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2020-01-31,1.7,2020,-1.0000000000000002,1.7,3.2,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3083_81.2583,Uttar Pradesh,Rae Bareli,Amawan,26.30833,81.25833,2024-01-30,2.0,2024,0.3,1.7,3.2,80.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2015-01-31,3.0,2015,,2.6,5.1,84.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2016-01-31,5.1,2016,2.1,2.6,5.1,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2017-01-31,4.4,2017,-0.6999999999999993,2.6,5.1,27.99999999999998,Stressed,DEPLETION_WARNING,0,1.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2018-01-31,4.4,2018,0.0,2.6,5.1,27.99999999999998,Stressed,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2019-01-31,4.2,2019,-0.2000000000000001,2.6,5.1,35.999999999999986,Stressed,DEPLETION_WARNING,0,0.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2020-01-31,2.6,2020,-1.6,2.6,5.1,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3111_81.3733,Uttar Pradesh,Rae Bareli,Amawan,26.31111,81.37333,2024-01-30,3.0,2024,0.3999999999999999,2.6,5.1,84.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2015-01-31,2.5,2015,,1.2,2.7,13.333333333333341,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2016-01-31,2.7,2016,0.2000000000000001,1.2,2.7,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2017-01-31,2.4,2017,-0.3000000000000002,1.2,2.7,20.000000000000018,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2018-01-31,2.6,2018,0.2000000000000001,1.2,2.7,6.666666666666677,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2019-01-31,1.5,2019,-1.1,1.2,2.7,80.0,Safe,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2020-01-31,1.6,2020,0.1,1.2,2.7,73.33333333333333,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.3167_81.35,Uttar Pradesh,Rae Bareli,Amawan,26.31667,81.35,2024-01-30,1.2,2024,-0.4000000000000001,1.2,2.7,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4083_82.3917,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.40833,82.39167,2015-01-31,6.1,2015,,5.7,7.7,80.00000000000003,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4083_82.3917,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.40833,82.39167,2016-01-31,7.6,2016,1.5,5.7,7.7,5.000000000000027,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4083_82.3917,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.40833,82.39167,2017-01-31,6.8,2017,-0.7999999999999998,5.7,7.7,45.000000000000014,Stressed,DEPLETION_WARNING,0,1.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Uttar Pradesh_26.4083_82.3917,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.40833,82.39167,2018-01-31,7.7,2018,0.9000000000000004,5.7,7.7,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4083_82.3917,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.40833,82.39167,2020-01-31,6.1,2020,-1.6000000000000003,5.7,7.7,80.00000000000003,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4083_82.3917,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.40833,82.39167,2024-01-30,5.7,2024,-0.3999999999999994,5.7,7.7,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2015-01-31,4.2,2015,,1.6,6.4,45.833333333333336,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2016-01-31,2.2,2016,-2.0,1.6,6.4,87.5,Safe,SUDDEN_DROP,0,0.0,SUDDEN_DROP,Field verification required,MEDIUM,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2017-01-31,1.6,2017,-0.6000000000000001,1.6,6.4,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2018-01-31,4.8,2018,3.2,1.6,6.4,33.33333333333335,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2019-01-31,6.4,2019,1.6000000000000003,1.6,6.4,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2020-01-31,3.1,2020,-3.3000000000000003,1.6,6.4,68.75,Watch,SUDDEN_DROP,0,1.0,SUDDEN_DROP,Field verification required,MEDIUM,True
Uttar Pradesh_26.425_80.4167,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.425,80.41667,2024-01-30,3.8,2024,0.6999999999999997,1.6,6.4,54.16666666666667,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4292_80.1667,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.42917,80.16667,2015-01-31,2.7,2015,,2.2,4.0,72.22222222222221,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4292_80.1667,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.42917,80.16667,2016-01-31,4.0,2016,1.2999999999999998,2.2,4.0,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4292_80.1667,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.42917,80.16667,2017-01-31,4.0,2017,0.0,2.2,4.0,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4292_80.1667,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.42917,80.16667,2019-01-31,3.0,2019,-1.0,2.2,4.0,55.55555555555556,Watch,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4292_80.1667,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.42917,80.16667,2020-01-31,2.2,2020,-0.7999999999999998,2.2,4.0,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4292_80.1667,Uttar Pradesh,Kanpur Nagar,Kalyanpur,26.42917,80.16667,2024-01-30,2.6,2024,0.3999999999999999,2.2,4.0,77.77777777777779,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4361_82.5436,Uttar Pradesh,Ambedkar Nagar,Akbarpur,26.43611,82.54361,2017-01-31,6.1,2017,,5.8,7.5,82.35294117647061,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4361_82.5436,Uttar Pradesh,Ambedkar Nagar,Akbarpur,26.43611,82.54361,2018-01-31,7.3,2018,1.2000000000000002,5.8,7.5,11.764705882352954,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4361_82.5436,Uttar Pradesh,Ambedkar Nagar,Akbarpur,26.43611,82.54361,2019-01-31,7.5,2019,0.2000000000000001,5.8,7.5,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4361_82.5436,Uttar Pradesh,Ambedkar Nagar,Akbarpur,26.43611,82.54361,2020-01-31,5.8,2020,-1.7000000000000002,5.8,7.5,100.0,Safe,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4361_82.5436,Uttar Pradesh,Ambedkar Nagar,Akbarpur,26.43611,82.54361,2024-01-30,6.3,2024,0.5,5.8,7.5,70.58823529411765,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4472_82.0167,Uttar Pradesh,Sultanpur,Dhanpatganj,26.44722,82.01667,2015-01-31,4.7,2015,,3.5,5.6,42.85714285714284,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4472_82.0167,Uttar Pradesh,Sultanpur,Dhanpatganj,26.44722,82.01667,2017-01-31,4.5,2017,-0.2000000000000001,3.5,5.6,52.38095238095237,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4472_82.0167,Uttar Pradesh,Sultanpur,Dhanpatganj,26.44722,82.01667,2018-01-31,5.6,2018,1.0999999999999996,3.5,5.6,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4472_82.0167,Uttar Pradesh,Sultanpur,Dhanpatganj,26.44722,82.01667,2019-01-31,5.1,2019,-0.5,3.5,5.6,23.809523809523814,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4472_82.0167,Uttar Pradesh,Sultanpur,Dhanpatganj,26.44722,82.01667,2020-01-31,3.5,2020,-1.5999999999999996,3.5,5.6,100.0,Safe,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4472_82.0167,Uttar Pradesh,Sultanpur,Dhanpatganj,26.44722,82.01667,2024-01-30,5.3,2024,1.7999999999999998,3.5,5.6,14.28571428571428,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4508_82.7758,Uttar Pradesh,Ambedkar Nagar,Baskhari,26.45083,82.77583,2015-01-31,3.2,2015,,3.2,4.9,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4508_82.7758,Uttar Pradesh,Ambedkar Nagar,Baskhari,26.45083,82.77583,2016-01-31,4.9,2016,1.7000000000000002,3.2,4.9,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4508_82.7758,Uttar Pradesh,Ambedkar Nagar,Baskhari,26.45083,82.77583,2017-01-31,4.0,2017,-0.9000000000000004,3.2,4.9,52.941176470588246,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4508_82.7758,Uttar Pradesh,Ambedkar Nagar,Baskhari,26.45083,82.77583,2018-01-31,4.8,2018,0.7999999999999998,3.2,4.9,5.882352941176505,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4508_82.7758,Uttar Pradesh,Ambedkar Nagar,Baskhari,26.45083,82.77583,2020-01-31,3.2,2020,-1.5999999999999996,3.2,4.9,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4508_82.7758,Uttar Pradesh,Ambedkar Nagar,Baskhari,26.45083,82.77583,2024-01-30,4.0,2024,0.7999999999999998,3.2,4.9,52.941176470588246,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2015-01-31,4.3,2015,,3.5,4.8,38.46153846153847,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2016-01-31,4.8,2016,0.5,3.5,4.8,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2017-01-31,4.0,2017,-0.7999999999999998,3.5,4.8,61.53846153846153,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2018-01-30,4.3,2018,0.2999999999999998,3.5,4.8,38.46153846153847,Stressed,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2019-01-31,4.3,2019,0.0,3.5,4.8,38.46153846153847,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2020-01-31,3.5,2020,-0.7999999999999998,3.5,4.8,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.46_83.42,Uttar Pradesh,Gorakhpur,Barhalganj,26.46,83.42,2024-01-30,4.5,2024,1.0,3.5,4.8,23.076923076923062,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2015-01-31,5.8,2015,,5.2,7.7,76.00000000000001,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2016-01-31,6.6,2016,0.7999999999999998,5.2,7.7,44.000000000000014,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2017-01-31,7.7,2017,1.1000000000000003,5.2,7.7,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2018-01-31,6.9,2018,-0.7999999999999998,5.2,7.7,31.999999999999996,Stressed,DEPLETION_WARNING,0,1.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2019-01-31,5.9,2019,-1.0,5.2,7.7,72.0,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2020-01-31,5.8,2020,-0.1000000000000005,5.2,7.7,76.00000000000001,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4806_79.9033,Uttar Pradesh,Kanpur Dehat,Akbarpur,26.48056,79.90333,2024-01-30,5.2,2024,-0.5999999999999996,5.2,7.7,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_81.9236,Uttar Pradesh,Sultanpur,Baldirai,26.48333,81.92361,2017-01-31,2.6,2017,,2.1,3.0,44.44444444444444,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_81.9236,Uttar Pradesh,Sultanpur,Baldirai,26.48333,81.92361,2018-01-31,3.0,2018,0.3999999999999999,2.1,3.0,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_81.9236,Uttar Pradesh,Sultanpur,Baldirai,26.48333,81.92361,2020-01-31,2.3,2020,-0.7000000000000002,2.1,3.0,77.7777777777778,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_81.9236,Uttar Pradesh,Sultanpur,Baldirai,26.48333,81.92361,2024-01-30,2.1,2024,-0.1999999999999997,2.1,3.0,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_82.1417,Uttar Pradesh,Ayodhya,Bikapur,26.48333,82.14167,2017-01-31,6.0,2017,,3.7,7.4,37.83783783783785,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_82.1417,Uttar Pradesh,Ayodhya,Bikapur,26.48333,82.14167,2018-01-31,7.1,2018,1.0999999999999996,3.7,7.4,8.108108108108125,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4833_82.1417,Uttar Pradesh,Ayodhya,Bikapur,26.48333,82.14167,2019-01-31,7.4,2019,0.3000000000000007,3.7,7.4,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4833_82.1417,Uttar Pradesh,Ayodhya,Bikapur,26.48333,82.14167,2020-01-31,5.8,2020,-1.6000000000000003,3.7,7.4,43.243243243243256,Stressed,DEPLETION_WARNING,0,2.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Uttar Pradesh_26.4833_82.1417,Uttar Pradesh,Ayodhya,Bikapur,26.48333,82.14167,2024-01-30,3.7,2024,-2.1,3.7,7.4,100.0,Safe,SUDDEN_DROP,0,1.0,SUDDEN_DROP,Field verification required,MEDIUM,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2015-01-31,5.9,2015,,5.5,7.6,80.95238095238093,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2016-01-31,7.6,2016,1.6999999999999993,5.5,7.6,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2017-01-31,6.1,2017,-1.5,5.5,7.6,71.42857142857144,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2018-01-31,7.4,2018,1.3000000000000007,5.5,7.6,9.52380952380949,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2019-01-31,7.2,2019,-0.2000000000000001,5.5,7.6,19.047619047619023,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2020-01-31,5.5,2020,-1.7000000000000002,5.5,7.6,100.0,Safe,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.4917_82.3083,Uttar Pradesh,Ambedkar Nagar,Bhiti,26.49167,82.30833,2024-01-30,6.0,2024,0.5,5.5,7.6,76.19047619047619,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2015-01-31,4.7,2015,,4.4,8.0,91.66666666666667,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2016-01-31,4.6,2016,-0.1000000000000005,4.4,8.0,94.44444444444446,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2017-01-31,6.8,2017,2.2,4.4,8.0,33.333333333333336,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2018-01-31,5.8,2018,-1.0,4.4,8.0,61.111111111111114,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2019-01-31,6.5,2019,0.7000000000000002,4.4,8.0,41.66666666666667,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2020-01-31,8.0,2020,1.5,4.4,8.0,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5125_79.3806,Uttar Pradesh,Auraiya,Auraiya,26.5125,79.38056,2024-01-30,4.4,2024,-3.6,4.4,8.0,100.0,Safe,SUDDEN_DROP,0,1.0,SUDDEN_DROP,Field verification required,MEDIUM,True
Uttar Pradesh_26.5189_80.1292,Uttar Pradesh,Kanpur Dehat,Maitha,26.51889,80.12917,2015-01-31,4.3,2015,,3.9,5.9,80.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5189_80.1292,Uttar Pradesh,Kanpur Dehat,Maitha,26.51889,80.12917,2016-01-31,5.9,2016,1.6000000000000003,3.9,5.9,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Uttar Pradesh_26.5189_80.1292,Uttar Pradesh,Kanpur Dehat,Maitha,26.51889,80.12917,2017-01-31,5.8,2017,-0.1000000000000005,3.9,5.9,5.000000000000027,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
